image_path,cluster_label,row_idx,prob_usable
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090493173_912349010008_17681_0000.png,16,41005,0.034
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090477356_912349010008_17256_0100.png,4,40449,0.034
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090194457_912349010008_10034_0100.png,6,30755,0.034
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/09/cell_1763024991858_912349010008_3376_0100.png,4,14745,0.034
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090371336_912349010008_14456_0100.png,16,36738,0.034
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090036151_912349010008_4560_0100.png,12,23632,0.034
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090098098_912349010008_7505_0000.png,4,27283,0.034
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/36/cell_1763022992083_912349010008_3245_0000.png,17,3740,0.0349999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/24/cell_1763090663956_912349010008_22541_0000.png,4,47557,0.0349999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090514838_912349010008_18170_0000.png,1,41663,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090570021_912349010008_19813_0000.png,12,43843,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090055325_912349010008_5064_0000.png,2,24301,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090024511_912349010008_4255_0000.png,9,23243,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090523025_912349010008_18337_0000.png,12,41889,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090277627_912349010008_12208_0000.png,16,33674,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/50/cell_1763023805835_912349010008_7343_0000.png,0,10113,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090057011_912349010008_5697_0100.png,6,24974,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090391134_912349010008_14998_0100.png,16,37455,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090425177_912349010008_15939_0000.png,16,38706,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/48/cell_1763023701769_912349010008_6732_0000.png,0,9180,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090554058_912349010008_19334_0000.png,16,43188,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090208148_912349010008_10441_0100.png,4,31307,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/24/cell_1763090661151_912349010008_22448_0100.png,12,47435,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090636753_912349010008_21752_0100.png,16,46505,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090416051_912349010008_15719_0000.png,9,38404,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/38/cell_1763023113977_912349010008_3821_0000.png,17,4601,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090049386_912349010008_4873_0100.png,16,24057,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090477518_912349010008_17259_0000.png,16,40452,0.035
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090155573_912349010008_9101_0000.png,6,29456,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090123428_912349010008_8271_0000.png,6,28325,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/15/cell_1763025333420_912349010008_5697_0000.png,0,18207,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090338976_912349010008_13725_0000.png,6,35748,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090100812_912349010008_7605_0100.png,16,27426,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/44/cell_1763023446873_912349010008_5328_0100.png,0,6989,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/44/cell_1763023450050_912349010008_5346_0000.png,0,7014,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090243399_912349010008_11298_0100.png,16,32448,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/15/cell_1763025312760_912349010008_5562_0000.png,4,18005,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090586631_912349010008_20243_0000.png,16,44432,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/39/cell_1763023159165_912349010008_4021_0100.png,0,4916,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090097987_912349010008_7501_0000.png,16,27278,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/09/cell_1763024967132_912349010008_3223_0100.png,0,14505,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090002136_912349010008_3361_0000.png,16,22067,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090123282_912349010008_8265_0100.png,16,28316,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/26/cell_1763022415640_912349010008_1009_0100.png,9,195,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090235431_912349010008_11078_0100.png,2,32152,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090357214_912349010008_14176_0100.png,16,36368,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090474621_912349010008_17144_0000.png,16,40307,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090064470_912349010008_6484_0000.png,4,25933,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090139421_912349010008_8700_0100.png,12,28911,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090080777_912349010008_7045_0000.png,4,26669,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/04/cell_1763024648079_912349010008_1342_0000.png,0,11632,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/10/cell_1763025045732_912349010008_3689_0000.png,4,15194,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090390505_912349010008_14975_0000.png,16,37423,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090602036_912349010008_20704_0000.png,4,45060,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/48/cell_1763023722771_912349010008_6877_0000.png,17,9400,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/24/cell_1763090651316_912349010008_22113_0000.png,9,46985,0.036
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/42/cell_1763023339071_912349010008_4829_0000.png,3,6191,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/45/cell_1763023516515_912349010008_5688_0000.png,17,7559,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090288988_912349010008_12406_0100.png,16,33951,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090454547_912349010008_16528_0000.png,16,39496,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/40/cell_1763023208158_912349010008_4273_0000.png,15,5321,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/15/cell_1763025353648_912349010008_5860_0100.png,17,18466,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090029119_912349010008_4380_0000.png,16,23409,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/47/cell_1763023669592_912349010008_6507_0000.png,9,8841,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/27/cell_1763022467984_912349010008_1285_0100.png,0,623,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090339785_912349010008_13754_0000.png,15,35788,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/04/cell_1763024674008_912349010008_1518_0000.png,0,11885,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/29/cell_1763022591475_912349010008_1659_0100.png,4,1220,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090055945_912349010008_5295_0000.png,16,24557,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/08/cell_1763024897530_912349010008_2831_0100.png,4,13895,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/12/cell_1763025139926_912349010008_4275_0000.png,0,16077,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090171144_912349010008_9425_0100.png,16,29926,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090277983_912349010008_12218_0000.png,6,33689,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090302075_912349010008_12659_0100.png,2,34295,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090492311_912349010008_17661_0100.png,4,40980,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/44/cell_1763023450448_912349010008_5353_0000.png,16,7025,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090362936_912349010008_14284_0000.png,16,36507,0.037
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/07/cell_1763024839001_912349010008_2474_0000.png,0,13347,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090381461_912349010008_14650_0100.png,2,36995,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090330513_912349010008_13469_0000.png,16,35397,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090259067_912349010008_11709_0100.png,4,33012,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090197411_912349010008_10127_0000.png,16,30880,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090200359_912349010008_10206_0000.png,12,30995,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090361646_912349010008_14254_0000.png,16,36471,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090107220_912349010008_7788_0100.png,6,27665,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090032641_912349010008_4483_0100.png,4,23531,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090213649_912349010008_10572_0000.png,17,31483,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090496717_912349010008_17759_0000.png,2,41116,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090465043_912349010008_16843_0100.png,4,39917,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/42/cell_1763023375957_912349010008_4971_0000.png,0,6417,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090072003_912349010008_6866_0100.png,2,26423,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/27/cell_1763022447620_912349010008_1189_0100.png,0,478,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/29/cell_1763022577316_912349010008_1603_0000.png,3,1134,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090513837_912349010008_18149_0000.png,16,41636,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090467087_912349010008_16937_0000.png,16,40036,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090488863_912349010008_17572_0100.png,6,40856,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090199021_912349010008_10164_0000.png,16,30937,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/45/cell_1763023503038_912349010008_5617_0100.png,0,7447,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090261045_912349010008_11764_0100.png,6,33081,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/33/cell_1763026391291_912349010008_798_0100.png,0,20214,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090166038_912349010008_9323_0000.png,16,29773,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/16/cell_1763025379694_912349010008_6022_0000.png,0,18731,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090178662_912349010008_9633_0000.png,4,30200,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/28/cell_1763022480786_912349010008_1318_0000.png,16,672,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/12/cell_1763025121799_912349010008_4136_0000.png,12,15864,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/50/cell_1763023827801_912349010008_7451_0000.png,17,10284,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090026981_912349010008_4329_0000.png,14,23336,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090015391_912349010008_3916_0000.png,18,22801,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/33/cell_1763026417285_912349010008_941_0000.png,16,20412,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/50/cell_1763023805509_912349010008_7338_0000.png,0,10107,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090392017_912349010008_15033_0000.png,12,37499,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090597491_912349010008_20552_0000.png,16,44856,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090473238_912349010008_17111_0100.png,16,40264,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/04/cell_1763024669528_912349010008_1482_0000.png,0,11833,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/32/cell_1763022759493_912349010008_2326_0000.png,17,2273,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/08/cell_1763024889295_912349010008_2779_0000.png,1,13815,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090344906_912349010008_13901_0100.png,0,35984,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/34/cell_1763026494307_912349010008_1288_0100.png,4,20925,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090149759_912349010008_8977_0000.png,2,29282,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090272468_912349010008_12069_0100.png,2,33498,0.038
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090004126_912349010008_3435_0100.png,16,22166,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090304089_912349010008_12721_0000.png,12,34382,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763089991345_912349010008_3005_0000.png,16,21582,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/33/cell_1763022820783_912349010008_2529_0100.png,15,2598,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090538101_912349010008_18866_0000.png,4,42579,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090308162_912349010008_12817_0000.png,9,34509,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090338709_912349010008_13712_0000.png,4,35731,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/27/cell_1763022429731_912349010008_1067_0000.png,0,292,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090245951_912349010008_11371_0000.png,2,32535,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090529485_912349010008_18530_0100.png,12,42144,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090528401_912349010008_18492_0000.png,4,42092,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090584522_912349010008_20188_0100.png,12,44358,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090310207_912349010008_12877_0100.png,16,34594,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/37/cell_1763023048442_912349010008_3477_0000.png,0,4080,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090320400_912349010008_13172_0100.png,6,34999,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/50/cell_1763023839676_912349010008_7502_0000.png,0,10367,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090225131_912349010008_10820_0000.png,17,31808,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090417774_912349010008_15754_0100.png,4,38454,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/16/cell_1763025400105_912349010008_6149_0100.png,6,18924,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090088930_912349010008_7238_0100.png,0,26931,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090058507_912349010008_5806_0000.png,6,25094,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/17/cell_1763025424834_912349010008_6375_0000.png,0,19258,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/36/cell_1763023014903_912349010008_3339_0000.png,14,3876,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090092672_912349010008_7349_0100.png,14,27080,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090403608_912349010008_15353_0100.png,2,37922,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090031948_912349010008_4463_0100.png,16,23511,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090191868_912349010008_9978_0000.png,6,30680,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090200789_912349010008_10219_0000.png,16,31009,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090202858_912349010008_10291_0000.png,16,31101,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090077457_912349010008_6978_0000.png,6,26582,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090427227_912349010008_16002_0100.png,14,38792,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/09/cell_1763024958443_912349010008_3173_0000.png,17,14424,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/27/cell_1763022422121_912349010008_1038_0000.png,0,241,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/10/cell_1763025029267_912349010008_3569_0000.png,0,15027,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090553568_912349010008_19315_0100.png,9,43160,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090065784_912349010008_6597_0000.png,2,26079,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090505553_912349010008_17967_0000.png,9,41391,0.039
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/03/cell_1763024610141_912349010008_990_0000.png,0,11131,0.0399999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090018519_912349010008_4033_0100.png,4,22954,0.0399999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090124049_912349010008_8289_0000.png,4,28349,0.0399999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090252186_912349010008_11525_0000.png,6,32760,0.0399999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090463719_912349010008_16780_0000.png,2,39832,0.0399999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090504271_912349010008_17942_0100.png,2,41354,0.0399999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/27/cell_1763022440994_912349010008_1146_0000.png,0,413,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090069769_912349010008_6814_0100.png,2,26353,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090053563_912349010008_4956_0000.png,4,24164,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/05/cell_1763024735789_912349010008_1908_0100.png,0,12459,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090208654_912349010008_10455_0100.png,16,31326,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/05/cell_1763024705054_912349010008_1743_0100.png,0,12215,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090212873_912349010008_10555_0000.png,2,31458,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090410165_912349010008_15529_0000.png,9,38155,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/37/cell_1763023070061_912349010008_3598_0000.png,6,4255,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/24/cell_1763090652828_912349010008_22159_0000.png,6,47046,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/24/cell_1763090653377_912349010008_22172_0000.png,4,47064,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090616985_912349010008_21198_0100.png,16,45744,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090382772_912349010008_14701_0100.png,16,37064,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090429063_912349010008_16045_0000.png,4,38846,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090436648_912349010008_16186_0100.png,17,39030,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/07/cell_1763024878405_912349010008_2697_0100.png,0,13700,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090615955_912349010008_21154_0000.png,16,45688,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/14/cell_1763025256704_912349010008_5139_0100.png,14,17373,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090184235_912349010008_9745_0000.png,16,30356,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090086989_912349010008_7180_0100.png,6,26849,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090011160_912349010008_3748_0000.png,4,22581,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090228335_912349010008_10895_0000.png,16,31906,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090478060_912349010008_17277_0000.png,4,40476,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090329980_912349010008_13445_0100.png,16,35357,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090019718_912349010008_4069_0100.png,2,23010,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/03/cell_1763024629049_912349010008_1175_0000.png,0,11393,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/12/cell_1763025138421_912349010008_4259_0000.png,6,16053,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090540253_912349010008_18931_0000.png,15,42669,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/37/cell_1763023057120_912349010008_3521_0000.png,6,4143,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090232685_912349010008_11011_0000.png,16,32065,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/41/cell_1763023277996_912349010008_4564_0100.png,16,5763,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090489586_912349010008_17592_0000.png,16,40884,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090005813_912349010008_3506_0000.png,15,22257,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090001438_912349010008_3342_0100.png,14,22042,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090418034_912349010008_15759_0100.png,6,38462,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090491041_912349010008_17636_0000.png,12,40945,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/12/cell_1763089979345_912349010008_2769_0000.png,16,21264,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763089984223_912349010008_2832_0000.png,2,21350,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/33/cell_1763022780590_912349010008_2385_0100.png,17,2366,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/48/cell_1763023680581_912349010008_6578_0000.png,16,8939,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090130035_912349010008_8465_0000.png,16,28596,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090423376_912349010008_15876_0100.png,16,38617,0.04
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090010666_912349010008_3730_0100.png,16,22557,0.0409999999999999
/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090175001_912349010008_9516_0100.png,4,30046,0.0409999999999999
