cluster_label,image_path,thumb_path
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/59/cell_1761649153747_912349010008_110729_0000.png,thumbs/cluster_0/049_cell_1761649153747_912349010008_110729_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648459616_912349010008_43782_0000.png,thumbs/cluster_0/050_cell_1761648459616_912349010008_43782_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648319028_912349010008_31039_0100.png,thumbs/cluster_0/051_cell_1761648319028_912349010008_31039_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648561052_912349010008_52497_0000.png,thumbs/cluster_0/052_cell_1761648561052_912349010008_52497_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648195276_912349010008_20458_0000.png,thumbs/cluster_0/053_cell_1761648195276_912349010008_20458_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/55/cell_1761648907256_912349010008_86878_0000.png,thumbs/cluster_0/054_cell_1761648907256_912349010008_86878_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648122591_912349010008_15232_0000.png,thumbs/cluster_0/055_cell_1761648122591_912349010008_15232_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648053680_912349010008_10918_0000.png,thumbs/cluster_0/056_cell_1761648053680_912349010008_10918_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648488279_912349010008_46258_0100.png,thumbs/cluster_0/057_cell_1761648488279_912349010008_46258_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/58/cell_1761649101107_912349010008_105240_0000.png,thumbs/cluster_0/058_cell_1761649101107_912349010008_105240_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/59/cell_1761649150332_912349010008_110343_0000.png,thumbs/cluster_0/059_cell_1761649150332_912349010008_110343_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648207320_912349010008_21467_0100.png,thumbs/cluster_0/060_cell_1761648207320_912349010008_21467_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648600658_912349010008_56447_0000.png,thumbs/cluster_0/061_cell_1761648600658_912349010008_56447_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648050814_912349010008_10753_0000.png,thumbs/cluster_0/062_cell_1761648050814_912349010008_10753_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647795423_912349010008_695_0100.png,thumbs/cluster_0/063_cell_1761647795423_912349010008_695_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648414187_912349010008_39510_0100.png,thumbs/cluster_0/064_cell_1761648414187_912349010008_39510_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648731408_912349010008_69589_0000.png,thumbs/cluster_0/065_cell_1761648731408_912349010008_69589_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647930101_912349010008_5377_0100.png,thumbs/cluster_0/066_cell_1761647930101_912349010008_5377_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761648991109_912349010008_94118_0000.png,thumbs/cluster_0/067_cell_1761648991109_912349010008_94118_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648853573_912349010008_81818_0100.png,thumbs/cluster_0/068_cell_1761648853573_912349010008_81818_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648896924_912349010008_86057_0100.png,thumbs/cluster_0/069_cell_1761648896924_912349010008_86057_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648480890_912349010008_45620_0000.png,thumbs/cluster_0/070_cell_1761648480890_912349010008_45620_0000.jpg
