image_path,cluster_label
/home/wangqianqian/project/FS/data/28gusui&pizang/03/58/cell_1761649091724_912349010008_104269_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/55/cell_1761648943631_912349010008_89950_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648059834_912349010008_11264_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/57/cell_1761649065532_912349010008_101488_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/58/cell_1761649101562_912349010008_105282_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648516573_912349010008_48552_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647921579_912349010008_5087_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761648989830_912349010008_93999_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648499167_912349010008_47175_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648644947_912349010008_60817_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/59/cell_1761649151934_912349010008_110533_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648340498_912349010008_32944_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648729875_912349010008_69458_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648741685_912349010008_70668_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648615645_912349010008_57878_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761648971496_912349010008_92394_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648446819_912349010008_42665_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/58/cell_1761649088007_912349010008_103829_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648348056_912349010008_33679_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/58/cell_1761649128541_912349010008_108127_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648427169_912349010008_40759_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648245191_912349010008_24578_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761648997835_912349010008_94802_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/55/cell_1761648932304_912349010008_89021_0000.png,1
